date,primary_type,description,location_description,arrest,beat,district,ward,community_area,latitude,longitude
2019-01-01 21:00:00,CRIMINAL TRESPASS,TO RESIDENCE,RESIDENCE,True,2212,022,19,75,41.694076449,-87.675158846
2019-01-01 21:12:00,DECEPTIVE PRACTICE,FORGERY,STREET,True,1423,014,1,24,41.909414587,-87.687194675
2019-01-01 21:23:00,INTERFERENCE WITH PUBLIC OFFICER,OBSTRUCTING IDENTIFICATION,STREET,True,0711,007,3,68,41.793750124,-87.632979957
2019-01-01 21:30:00,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,True,1613,016,41,10,41.975539249,-87.801678916
2019-01-01 21:30:00,PUBLIC PEACE VIOLATION,FALSE POLICE REPORT,STREET,True,0713,007,16,67,41.793750191,-87.65820265
2019-01-01 21:40:00,ASSAULT,SIMPLE,RESIDENCE,True,1533,015,28,25,41.878582195,-87.746327253
2019-01-01 22:00:00,OFFENSE INVOLVING CHILDREN,SEXUAL ASSAULT OF CHILD BY FAMILY MEMBER,APARTMENT,True,1622,016,45,11,,
2019-01-01 22:09:00,INTERFERENCE WITH PUBLIC OFFICER,OBSTRUCTING IDENTIFICATION,SIDEWALK,True,0421,004,7,43,41.751770885,-87.563117056
2019-01-01 22:18:00,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,True,2233,022,34,75,41.692335651,-87.644109701
2019-01-01 22:35:00,BATTERY,SIMPLE,APARTMENT,True,2424,024,49,1,42.007680645,-87.679206639
2019-01-01 23:00:00,ASSAULT,PRO EMP HANDS NO/MIN INJURY,GAS STATION,True,0723,007,6,68,41.772972076,-87.644610871
2019-01-01 23:14:00,BATTERY,AGGRAVATED DOMESTIC BATTERY: KNIFE/CUTTING INST,APARTMENT,True,2431,024,49,1,42.005832909,-87.669964736
2019-01-01 23:21:00,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,True,0313,003,20,42,41.781575986,-87.612055973
2019-01-01 23:30:00,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,CTA BUS,True,1111,011,37,23,41.89819479,-87.726169508
2019-01-01 23:30:00,ASSAULT,SIMPLE,SIDEWALK,True,0915,009,11,60,41.83805499,-87.645458414
2019-01-01 23:33:00,WEAPONS VIOLATION,POSS FIREARM/AMMO:NO FOID CARD,STREET,True,1931,019,1,7,41.929487555,-87.67877134
2019-01-01 23:38:00,ASSAULT,AGGRAVATED: OTHER FIREARM,APARTMENT,True,2521,025,31,20,41.933445797,-87.740076514
2019-01-01 23:45:00,NARCOTICS,MANU/DEL:CANNABIS OVER 10 GMS,STREET,True,0714,007,16,67,41.780333024,-87.66424263
2019-01-02 00:10:00,THEFT,RETAIL THEFT,GAS STATION,True,0731,007,6,69,41.764632089,-87.628311641
2019-01-02 00:18:00,BATTERY,AGG PO HANDS NO/MIN INJURY,RESIDENCE,True,0924,009,15,61,41.815021494,-87.672425343
2019-01-02 00:31:00,CRIMINAL TRESPASS,TO LAND,AIRPORT BUILDING NON-TERMINAL - NON-SECURE AREA,True,1654,016,41,76,41.977731976,-87.903985533
2019-01-02 00:50:00,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,0421,004,7,43,41.753087441,-87.563830618
2019-01-02 00:58:00,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,1622,016,45,11,41.983383449,-87.771968751
2019-01-02 01:07:00,ASSAULT,SIMPLE,SIDEWALK,True,1424,014,1,24,41.909915134,-87.676745013
2019-01-02 01:11:00,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,True,1011,010,24,29,41.865294295,-87.73248706
2019-01-02 01:30:00,NARCOTICS,FOUND SUSPECT NARCOTICS,OTHER,True,0225,002,3,37,41.80171934,-87.630703621
2019-01-02 01:35:00,BATTERY,DOMESTIC BATTERY SIMPLE,VEHICLE NON-COMMERCIAL,True,1624,016,45,15,41.957050908,-87.749045235
2019-01-02 02:10:00,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,STREET,True,2411,024,50,2,42.017348102,-87.707200532
2019-01-02 02:27:00,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,STREET,True,1622,016,45,11,41.981654106,-87.774679863
2019-01-02 02:45:00,BURGLARY,FORCIBLE ENTRY,COIN OPERATED MACHINE,True,2432,024,49,1,42.004907307,-87.660864505
2019-01-02 03:00:00,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,1014,010,24,29,41.860059396,-87.71767607
2019-01-02 03:15:00,BATTERY,AGGRAVATED DOMESTIC BATTERY: HANDS/FIST/FEET SERIOUS INJURY,RESIDENCE PORCH/HALLWAY,True,1634,016,45,15,41.949752246,-87.748692818
2019-01-02 03:37:00,INTERFERENCE WITH PUBLIC OFFICER,OBSTRUCTING IDENTIFICATION,STREET,True,0112,001,42,32,41.880387322,-87.627731005
2019-01-02 04:30:00,THEFT,OVER $500,RESIDENCE,True,2233,022,34,49,41.697111393,-87.640104121
2019-01-02 05:22:00,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,True,0523,005,9,53,41.663247895,-87.635837899
2019-01-02 08:08:00,THEFT,RETAIL THEFT,CONVENIENCE STORE,True,0111,001,42,32,41.884650262,-87.627915459
2019-01-02 08:08:00,ASSAULT,AGGRAVATED: HANDGUN,APARTMENT,True,0312,003,20,69,41.775815434,-87.615515359
2019-01-02 08:25:00,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,True,1115,011,28,26,41.881132397,-87.730587089
2019-01-02 08:44:00,NARCOTICS,POSS: HEROIN(WHITE),STREET,True,1122,011,27,23,41.889905429,-87.720158748
2019-01-02 08:53:00,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,True,1021,010,24,29,41.862038902,-87.709198958
2019-01-02 08:57:00,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,SIDEWALK,True,1115,011,28,26,41.878860042,-87.726396631
2019-01-02 09:00:00,CRIMINAL TRESPASS,TO LAND,APARTMENT,True,0532,005,9,53,41.677726252,-87.620501252
2019-01-02 09:52:00,BATTERY,SIMPLE,STREET,True,0832,008,17,66,41.77015329,-87.682677492
2019-01-02 10:18:00,OTHER OFFENSE,FALSE/STOLEN/ALTERED TRP,STREET,True,1533,015,28,25,41.880384097,-87.754224166
2019-01-02 10:30:00,THEFT,OVER $500,TAXICAB,True,0111,001,42,32,41.886882548,-87.626774469
2019-01-02 10:30:00,NARCOTICS,POSS: CANNABIS MORE THAN 30GMS,SIDEWALK,True,0734,007,6,67,41.763917408,-87.65408395
2019-01-02 10:30:00,NARCOTICS,MANU/DELIVER:PCP,SIDEWALK,True,1011,010,24,29,41.865393661,-87.722709581
2019-01-02 10:40:00,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,True,1124,011,27,27,41.877416438,-87.697960096
2019-01-02 10:56:00,NARCOTICS,POSS: CRACK,STREET,True,1712,017,35,14,41.968261635,-87.725901746
2019-01-02 10:57:00,BATTERY,AGGRAVATED DOMESTIC BATTERY: KNIFE/CUTTING INST,RESIDENCE,True,1523,015,37,25,41.890517834,-87.763395178
2019-01-02 11:06:00,ASSAULT,SIMPLE,APARTMENT,True,0624,006,8,44,41.749500119,-87.601124421
2019-01-02 11:32:00,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,True,1022,010,24,29,41.86586383,-87.708086073
2019-01-02 11:40:00,NARCOTICS,FOUND SUSPECT NARCOTICS,POLICE FACILITY/VEH PARKING LOT,True,1134,011,24,29,41.868180939,-87.709271389
2019-01-02 11:45:00,CRIMINAL TRESPASS,TO LAND,TAVERN/LIQUOR STORE,True,0532,005,9,53,41.677830552,-87.620503762
2019-01-02 11:45:00,NARCOTICS,FOUND SUSPECT NARCOTICS,POLICE FACILITY/VEH PARKING LOT,True,1134,011,24,29,41.868180939,-87.709271389
2019-01-02 11:53:00,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,True,1024,010,22,30,41.849884,-87.710609096
2019-01-02 12:00:00,ASSAULT,SIMPLE,RESIDENCE,True,0433,004,10,55,41.658180115,-87.547132679
2019-01-02 12:13:00,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,True,1132,011,28,26,41.876194627,-87.724182009
2019-01-02 12:20:00,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,VEHICLE NON-COMMERCIAL,True,1133,011,24,29,41.866334308,-87.711848248
2019-01-02 12:22:00,OTHER OFFENSE,VEHICLE TITLE/REG OFFENSE,STREET,True,0532,005,9,53,41.677726252,-87.620501252
2019-01-02 12:26:00,THEFT,RETAIL THEFT,DEPARTMENT STORE,True,0513,005,10,51,41.695908161,-87.595822806
2019-01-02 12:30:00,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,True,0331,003,5,43,41.772730198,-87.575253605
2019-01-02 12:32:00,THEFT,RETAIL THEFT,SMALL RETAIL STORE,True,1833,018,42,8,41.899410159,-87.624131266
2019-01-02 12:38:00,NARCOTICS,MANU/DEL:CANNABIS 10GM OR LESS,SIDEWALK,True,1523,015,28,25,41.884792236,-87.757673107
2019-01-02 12:40:00,WEAPONS VIOLATION,UNLAWFUL USE HANDGUN,GAS STATION,True,0611,006,17,71,41.750005014,-87.673125651
2019-01-02 13:00:00,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,True,0733,007,6,68,41.762704882,-87.646773295
2019-01-02 13:00:00,NARCOTICS,POSS: SYNTHETIC DRUGS,STREET,True,1115,011,28,26,41.878860042,-87.726396631
2019-01-02 13:03:00,BATTERY,DOMESTIC BATTERY SIMPLE,HOSPITAL BUILDING/GROUNDS,True,0722,007,20,68,41.778099133,-87.633828531
2019-01-02 13:19:00,NARCOTICS,MANU/DEL:CANNABIS OVER 10 GMS,COMMERCIAL / BUSINESS OFFICE,True,0215,002,3,38,41.809347372,-87.61896323
2019-01-02 13:21:00,NARCOTICS,POSSESSION OF DRUG EQUIPMENT,SIDEWALK,True,1824,018,2,8,41.902360994,-87.63140493
2019-01-02 13:38:00,NARCOTICS,POSS: CANNABIS MORE THAN 30GMS,SIDEWALK,True,1121,011,27,23,41.895515041,-87.71054066
2019-01-02 13:40:00,STALKING,SIMPLE,RESIDENCE,True,2512,025,36,18,41.922861628,-87.797049246
2019-01-02 13:40:00,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,True,1532,015,28,25,41.885721223,-87.747106563
2019-01-02 13:40:00,CRIMINAL TRESPASS,TO LAND,SIDEWALK,True,1011,010,24,29,41.866215538,-87.721930788
2019-01-02 13:44:00,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,True,0711,007,16,68,41.78386859,-87.644890262
2019-01-02 13:50:00,CRIMINAL DAMAGE,TO VEHICLE,APARTMENT,True,1012,010,24,29,41.859687782,-87.733538039
2019-01-02 14:00:00,NARCOTICS,POSS: SYNTHETIC DRUGS,CONVENIENCE STORE,True,1115,011,28,26,41.880715605,-87.726481891
2019-01-02 14:00:00,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,True,0232,002,20,40,41.788786066,-87.622315729
2019-01-02 14:17:00,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,True,1133,011,24,26,41.873511168,-87.720649596
2019-01-02 14:18:00,CRIMINAL DAMAGE,TO PROPERTY,GAS STATION,True,0613,006,21,71,41.74634568,-87.653627921
2019-01-02 14:34:00,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,True,0431,004,7,51,41.717882545,-87.569862197
2019-01-02 14:37:00,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,OTHER,True,0921,009,15,58,41.816795686,-87.687139688
2019-01-02 14:44:00,NARCOTICS,POSSESSION OF DRUG EQUIPMENT,STREET,True,0422,004,7,46,41.751309416,-87.552886982
2019-01-02 14:48:00,ASSAULT,SIMPLE,SIDEWALK,True,0324,003,5,69,41.76543812,-87.595837135
2019-01-02 14:52:00,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,STREET,True,0621,006,17,71,41.754269011,-87.644957453
2019-01-02 14:53:00,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,True,0523,005,34,53,41.660052743,-87.642532776
2019-01-02 14:53:00,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,True,0523,005,34,53,41.660052743,-87.642532776
2019-01-02 14:53:00,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,True,0523,005,34,53,41.660052743,-87.642532776
2019-01-02 15:00:00,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,0312,003,20,69,41.777651649,-87.615560874
2019-01-02 15:02:00,THEFT,RETAIL THEFT,GROCERY FOOD STORE,True,0431,004,7,51,41.722362598,-87.58382047
2019-01-02 15:13:00,NARCOTICS,POSS: HEROIN(WHITE),VACANT LOT/LAND,True,1011,010,24,29,41.861774141,-87.720163275
2019-01-02 15:18:00,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,True,0722,007,6,69,41.770353855,-87.628296647
2019-01-02 15:24:13,NARCOTICS,POSS: CRACK,APARTMENT,True,0624,006,8,69,41.752309858,-87.602781958
2019-01-02 15:25:00,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),SIDEWALK,True,1132,011,24,29,41.86618398,-87.72425502
2019-01-02 15:31:00,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,RESIDENCE - GARAGE,True,1412,014,35,22,41.930741754,-87.715945805
2019-01-02 15:33:00,NARCOTICS,POSS: CANNABIS MORE THAN 30GMS,STREET,True,0511,005,8,50,41.719852575,-87.597138803
2019-01-02 15:45:00,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,0631,006,8,44,41.746784577,-87.602624733
2019-01-02 15:45:00,BATTERY,SIMPLE,STREET,True,0612,006,17,71,41.750077896,-87.651305462
2019-01-02 15:46:00,NARCOTICS,FOUND SUSPECT NARCOTICS,RESTAURANT,True,1824,018,42,8,41.900797191,-87.625214226
2019-01-02 15:55:00,THEFT,RETAIL THEFT,DEPARTMENT STORE,True,1834,018,42,8,41.894465726,-87.624241063
2019-01-02 16:00:00,THEFT,RETAIL THEFT,SMALL RETAIL STORE,True,0111,001,42,32,41.884650262,-87.627915459
2019-01-02 16:02:00,NARCOTICS,MANU/DELIVER:CRACK,STREET,True,0511,005,9,49,41.70875608,-87.623553531
2019-01-02 16:40:00,ASSAULT,SIMPLE,APARTMENT,True,1012,010,24,29,41.859687782,-87.733538039
2019-01-02 16:55:00,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,True,1114,011,28,26,41.884059039,-87.728220313
2019-01-02 17:07:00,BURGLARY,FORCIBLE ENTRY,ALLEY,True,1924,019,44,6,41.94541319,-87.653432657
2019-01-02 17:07:00,NARCOTICS,SOLICIT NARCOTICS ON PUBLICWAY,STREET,True,0331,003,5,43,41.76624848,-87.575714801
2019-01-02 17:13:00,BATTERY,SIMPLE,STREET,True,0211,002,4,35,41.832098229,-87.617337979
2019-01-02 17:20:00,NARCOTICS,FOUND SUSPECT NARCOTICS,COLLEGE/UNIVERSITY RESIDENCE HALL,True,1811,018,43,7,41.924416977,-87.654791085
2019-01-02 17:50:00,OTHER OFFENSE,VEHICLE TITLE/REG OFFENSE,GAS STATION,True,0511,005,9,49,41.712359904,-87.62009309
2019-01-02 18:00:00,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,RESIDENCE,True,0422,004,7,46,41.751038085,-87.550116081
2019-01-02 18:00:00,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,True,0735,007,17,67,41.764891733,-87.665334127
2019-01-02 18:00:00,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,0511,005,9,49,41.71265356,-87.621866175
2019-01-02 18:03:00,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,True,1135,011,28,27,41.87105086,-87.697163991
2019-01-02 18:10:00,CRIMINAL TRESPASS,TO VEHICLE,STREET,True,0331,003,5,42,41.774192845,-87.585292315
2019-01-02 18:11:00,NARCOTICS,MANU/DEL:CANNABIS 10GM OR LESS,GAS STATION,True,1011,010,24,29,41.866235446,-87.720517147
2019-01-02 18:12:00,BATTERY,SIMPLE,APARTMENT,True,0631,006,8,44,41.748811763,-87.606383604
2019-01-02 18:15:00,THEFT,RETAIL THEFT,SMALL RETAIL STORE,True,1121,011,27,23,41.895505083,-87.71174182
2019-01-02 18:37:00,NARCOTICS,MANU/DELIVER:CRACK,STREET,True,0414,004,8,43,41.752704906,-87.573565259
2019-01-02 18:40:00,NARCOTICS,POSS: HEROIN(WHITE),ALLEY,True,1021,010,24,29,41.863718637,-87.709245032
2019-01-02 18:40:00,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,True,0411,004,8,43,41.751499286,-87.584720295
2019-01-02 19:00:00,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,VEHICLE NON-COMMERCIAL,True,1011,010,24,29,41.865147921,-87.734937147
2019-01-02 19:08:00,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),SIDEWALK,True,1115,011,28,26,41.880658831,-87.731336981
2019-01-02 19:11:00,CONCEALED CARRY LICENSE VIOLATION,ARMED WHILE UNDER THE INFLUENCE,VEHICLE-COMMERCIAL,True,0622,006,21,71,41.744226478,-87.643855503
2019-01-02 19:14:00,DECEPTIVE PRACTICE,THEFT OF LOST/MISLAID PROP,STREET,True,0624,006,6,69,41.752567568,-87.610115978
2019-01-02 19:18:00,WEAPONS VIOLATION,UNLAWFUL POSS OTHER FIREARM,ALLEY,True,2532,025,37,25,41.903964971,-87.764572334
2019-01-02 19:22:00,NARCOTICS,SOLICIT NARCOTICS ON PUBLICWAY,SIDEWALK,True,1112,011,27,23,41.894440508,-87.719942744
2019-01-02 19:30:00,NARCOTICS,FOUND SUSPECT NARCOTICS,OTHER,True,2423,024,49,1,42.009689042,-87.665799912
2019-01-02 19:30:00,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,0321,003,5,43,41.771011574,-87.591117661
2019-01-02 19:34:00,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,1133,011,24,27,41.871729153,-87.716873835
2019-01-02 19:39:00,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,APARTMENT,True,1011,010,24,29,41.865525745,-87.716614032
2019-01-02 19:45:00,NARCOTICS,MANU/DELIVER:COCAINE,APARTMENT,True,1033,010,12,30,41.845524863,-87.703835964
2019-01-02 19:51:00,THEFT,RETAIL THEFT,GROCERY FOOD STORE,True,1023,010,28,31,41.85199252,-87.688888738
2019-01-02 20:00:00,NARCOTICS,FORFEIT PROPERTY,AIRPORT/AIRCRAFT,True,0813,008,13,56,41.788987036,-87.74147999
2019-01-02 20:15:00,CRIMINAL TRESPASS,TO RESIDENCE,APARTMENT,True,0332,003,5,43,41.771520589,-87.583292464
2019-01-02 20:17:00,THEFT,OVER $500,DEPARTMENT STORE,True,0632,006,6,44,41.739265865,-87.604893749
2019-01-02 20:30:00,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,True,1533,015,29,25,41.874938593,-87.748090013
2019-01-02 20:30:00,NARCOTICS,POSS: CRACK,STREET,True,2232,022,34,73,41.711714647,-87.642954141
2019-01-02 20:31:00,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,True,0822,008,14,63,41.794345127,-87.706027593
2019-01-02 20:33:00,NARCOTICS,POSS: HEROIN(WHITE),GAS STATION,True,0723,007,6,68,41.772016903,-87.64458443
2019-01-02 21:17:00,NARCOTICS,POSS: HEROIN(WHITE),RESIDENCE PORCH/HALLWAY,True,1011,010,24,29,41.865300341,-87.722706798
2019-01-02 21:18:00,OTHER OFFENSE,VEHICLE TITLE/REG OFFENSE,STREET,True,2534,025,26,23,41.909230227,-87.734169269
2019-01-02 21:29:00,ASSAULT,SIMPLE,RESIDENCE,True,0722,007,6,69,41.770079376,-87.628288655
2019-01-02 21:30:00,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,True,1424,014,1,24,41.90564881,-87.68221457
2019-01-02 21:34:00,THEFT,FROM BUILDING,RESTAURANT,True,1611,016,41,9,42.018297135,-87.806559608
2019-01-02 21:35:00,THEFT,RETAIL THEFT,SMALL RETAIL STORE,True,2533,025,37,25,41.909636288,-87.745300725
2019-01-02 21:35:00,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,True,0533,005,9,54,41.659368402,-87.597703677
2019-01-02 21:35:00,NARCOTICS,POSS: CANNABIS MORE THAN 30GMS,STREET,True,1121,011,27,23,41.896019442,-87.71145401
2019-01-02 21:46:00,NARCOTICS,POSS: CANNABIS MORE THAN 30GMS,STREET,True,0422,004,7,46,41.751906995,-87.553191248
2019-01-02 22:01:00,CRIMINAL DAMAGE,TO CITY OF CHICAGO PROPERTY,CTA TRAIN,True,0623,006,6,44,41.750940757,-87.625185222
2019-01-02 22:02:00,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,1211,012,26,24,41.896499938,-87.695490021
2019-01-02 22:03:00,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,True,1115,011,28,26,41.880715469,-87.726456188
2019-01-02 22:12:00,NARCOTICS,POSS: CANNABIS MORE THAN 30GMS,PARKING LOT/GARAGE(NON.RESID.),True,1112,011,27,23,41.902365801,-87.716854733
2019-01-02 22:14:00,INTERFERENCE WITH PUBLIC OFFICER,OBSTRUCTING IDENTIFICATION,STREET,True,1833,018,42,8,41.896701788,-87.626387093
2019-01-02 22:15:00,ASSAULT,AGGRAVATED: HANDGUN,APARTMENT,True,1012,010,24,29,41.859687782,-87.733538039
2019-01-02 22:52:00,OTHER OFFENSE,FALSE/STOLEN/ALTERED TRP,STREET,True,0532,005,9,53,41.673257661,-87.620371203
2019-01-02 23:00:00,CRIMINAL TRESPASS,TO STATE SUP LAND,POLICE FACILITY/VEH PARKING LOT,True,0621,006,17,71,41.751928332,-87.644077264
2019-01-02 23:18:00,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,True,1532,015,37,25,41.891980832,-87.753046975
2019-01-02 23:26:00,NARCOTICS,MANU/DEL:CANNABIS OVER 10 GMS,STREET,True,0724,007,17,67,41.77693407,-87.659288265
2019-01-02 23:29:00,OTHER OFFENSE,VEHICLE TITLE/REG OFFENSE,STREET,True,0532,005,9,53,41.67807067,-87.619838547
2019-01-02 23:30:00,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,True,0411,004,8,45,41.745881979,-87.597079699
2019-01-02 23:50:00,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,True,2222,022,21,73,41.722476877,-87.656626856
2019-01-02 23:56:00,BATTERY,SIMPLE,APARTMENT,True,0533,005,9,54,41.657905826,-87.599875727
2019-01-03 00:05:00,ASSAULT,AGGRAVATED: HANDGUN,APARTMENT,True,1012,010,24,29,41.859687782,-87.733538039
2019-01-03 00:07:00,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,0321,003,5,69,41.768916724,-87.595229104
2019-01-03 00:28:00,NARCOTICS,POSS: AMPHETAMINES,ALLEY,True,1122,011,27,23,41.890870372,-87.717402331
2019-01-03 00:35:00,ASSAULT,SIMPLE,RESIDENCE,True,0612,006,17,71,41.755464062,-87.650229577
2019-01-03 01:17:00,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,True,0712,007,16,68,41.779640335,-87.652374516
2019-01-03 01:50:00,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,True,1212,012,1,24,41.897062551,-87.672208219
2019-01-03 02:11:00,NARCOTICS,POSSESSION OF DRUG EQUIPMENT,STREET,True,0913,009,11,60,41.835644585,-87.646218135
2019-01-03 02:13:00,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,0332,003,5,43,41.770549298,-87.585004723
2019-01-03 03:14:00,THEFT,OVER $500,STREET,True,1613,016,45,10,41.974402145,-87.79032486
2019-01-03 03:22:00,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,True,1935,019,43,7,41.931780678,-87.639340302
2019-01-03 04:12:00,NARCOTICS,POSS: BARBITUATES,STREET,True,2431,024,49,1,42.005521507,-87.662186262
2019-01-03 07:59:00,OTHER OFFENSE,VEHICLE TITLE/REG OFFENSE,STREET,True,0224,002,3,38,41.809370619,-87.617407721
2019-01-03 08:00:00,NARCOTICS,POSS: HEROIN(WHITE),RESIDENTIAL YARD (FRONT/BACK),True,0424,004,10,46,41.733026048,-87.549942925
2019-01-03 08:00:00,THEFT,$500 AND UNDER,OTHER,True,1834,018,42,8,41.892816145,-87.624193198
2019-01-03 08:35:00,CRIMINAL TRESPASS,TO LAND,GAS STATION,True,0225,002,3,40,41.794672085,-87.623570871
2019-01-03 08:56:00,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,True,1022,010,24,29,41.865895625,-87.706870569
2019-01-03 09:11:00,BATTERY,PRO EMP HANDS NO/MIN INJURY,CTA STATION,True,2422,024,49,1,42.018498254,-87.672983233
2019-01-03 09:28:00,CRIMINAL TRESPASS,TO LAND,RESTAURANT,True,1834,018,42,8,41.892569522,-87.622032647
2019-01-03 09:30:00,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,RESIDENCE,True,0832,008,17,66,41.771131777,-87.685860576
2019-01-03 09:40:00,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,1134,011,28,27,41.875113088,-87.710819551
2019-01-03 09:40:00,THEFT,RETAIL THEFT,SMALL RETAIL STORE,True,0414,004,8,46,41.751613643,-87.575373855
2019-01-03 09:48:00,NARCOTICS,MANU/DELIVER: HEROIN(BRN/TAN),VEHICLE NON-COMMERCIAL,True,1115,011,28,26,41.877468176,-87.730463628
2019-01-03 09:55:00,CRIMINAL TRESPASS,TO LAND,APARTMENT,True,0222,002,4,39,41.809297059,-87.591967028
2019-01-03 10:01:00,THEFT,RETAIL THEFT,CONVENIENCE STORE,True,0513,005,9,50,41.695982095,-87.596653142
2019-01-03 10:10:00,NARCOTICS,POSS: HEROIN(WHITE),ALLEY,True,1531,015,37,25,41.90229641,-87.751414441
2019-01-03 10:11:00,NARCOTICS,POSS: HEROIN(WHITE),ALLEY,True,1022,010,24,29,41.862491347,-87.707116723
2019-01-03 10:24:00,NARCOTICS,POSS: HEROIN(WHITE),STREET,True,1532,015,37,25,41.890461577,-87.755433284
2019-01-03 10:27:00,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,0612,006,17,71,41.752192862,-87.662339743
2019-01-03 10:30:00,NARCOTICS,FOUND SUSPECT NARCOTICS,POLICE FACILITY/VEH PARKING LOT,True,1134,011,24,29,41.868180939,-87.709271389
2019-01-03 10:30:00,THEFT,RETAIL THEFT,DRUG STORE,True,0924,009,15,61,41.80859321,-87.665577234
2019-01-03 10:43:00,NARCOTICS,SOLICIT NARCOTICS ON PUBLICWAY,SIDEWALK,True,1122,011,28,26,41.879328725,-87.723179151
2019-01-03 10:45:00,NARCOTICS,POSS: CRACK,SIDEWALK,True,1122,011,28,26,41.87980954,-87.721738795
2019-01-03 10:52:00,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,True,0832,008,17,66,41.77015329,-87.682677492
2019-01-03 10:53:00,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,True,1533,015,28,25,41.878458449,-87.745204753
2019-01-03 11:01:00,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,APARTMENT,True,0624,006,8,44,41.750452717,-87.600314694
2019-01-03 11:02:00,NARCOTICS,SOLICIT NARCOTICS ON PUBLICWAY,STREET,True,1532,015,28,25,41.885720961,-87.747055152
